condsFile,flankerDirc,targetDirc,corrAns,displays,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,kb.keys,kb.corr,kb.rt,Subject ID,group,age,gender,date,expName,
block1_params.xlsx,0,1,m,incongruent,0,0,0,0,0,11,11,5,m,1,0.39055364600062603,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,1,1,m,congruent,0,1,1,1,0,0,0,11,m,1,0.40227121399948373,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,0,0,z,congruent,0,1,1,1,0,1,1,4,z,1,0.3451697139971657,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,1,1,m,congruent,0,1,1,1,0,2,2,3,m,1,0.3643906959987362,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,0,0,z,congruent,0,1,1,1,0,3,3,8,z,1,0.4115721680063871,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,1,0,z,incongruent,0,1,1,1,0,4,4,6,z,1,0.28334365699993214,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,0,1,m,incongruent,0,1,1,1,0,5,5,9,m,1,0.27339958700031275,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,0,0,z,congruent,0,1,1,1,0,6,6,0,z,1,0.3920922050019726,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,1,1,m,congruent,0,1,1,1,0,7,7,7,m,1,0.3734966389965848,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,1,0,z,incongruent,0,1,1,1,0,8,8,2,z,1,0.29950716399616795,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,0,1,m,incongruent,0,1,1,1,0,9,9,1,m,1,0.3290561020039604,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,0,1,m,incongruent,0,1,1,1,0,10,10,5,z,0,0.2506122470003902,12S91,B,18,F,Mar_02_1359,Flanker Task,
block2_params.xlsx,1,0,z,incongruent,0,1,1,1,0,11,11,10,z,1,0.25494672000058927,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,2,2,2,0,0,0,8,z,1,0.3824473400018178,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,2,2,2,0,1,1,9,z,0,0.24343107699678512,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,2,2,2,0,2,2,7,m,1,0.27858739699877333,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,2,2,2,0,3,3,1,m,1,0.2885172180031077,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,2,2,2,0,4,4,4,z,1,0.37446378800086677,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,2,2,2,0,5,5,0,z,1,0.0022184170011314563,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,2,2,2,0,6,6,3,m,1,0.27133740700082853,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,2,2,2,0,7,7,11,m,1,0.29550371799996356,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,2,2,2,0,8,8,6,z,1,0.28355613999883644,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,2,2,2,0,9,9,2,z,1,0.259681029994681,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,2,2,2,0,10,10,10,z,1,0.32394784200005233,12S91,B,18,F,Mar_02_1359,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,2,2,2,0,11,11,5,m,1,0.22559104299580213,12S91,B,18,F,Mar_02_1359,Flanker Task,
