condsFile,flankerDirc,targetDirc,corrAns,displays,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,kb.keys,kb.corr,kb.rt,Subject ID,group,age,gender,date,expName,
block1_params.xlsx,1,0,z,incongruent,0,1,1,0,0,3,3,10,z,1,0.27694165099819656,1366C,B,44,F,Mar_04_1457,Flanker Task,
block1_params.xlsx,0,0,z,congruent,0,1,1,0,0,4,4,8,z,1,0.3831825149973156,1366C,B,44,F,Mar_04_1457,Flanker Task,
block1_params.xlsx,1,1,m,congruent,0,1,1,0,0,5,5,7,m,1,0.29739937400154304,1366C,B,44,F,Mar_04_1457,Flanker Task,
block1_params.xlsx,0,1,m,incongruent,0,1,1,0,0,6,6,1,m,1,0.28334591900056694,1366C,B,44,F,Mar_04_1457,Flanker Task,
block1_params.xlsx,0,1,m,incongruent,0,1,1,0,0,7,7,5,m,1,0.27039315999718383,1366C,B,44,F,Mar_04_1457,Flanker Task,
block1_params.xlsx,1,1,m,congruent,0,1,1,0,0,8,8,3,m,1,0.358777323999675,1366C,B,44,F,Mar_04_1457,Flanker Task,
block1_params.xlsx,0,0,z,congruent,0,1,1,0,0,9,9,0,z,1,0.3858573939942289,1366C,B,44,F,Mar_04_1457,Flanker Task,
block1_params.xlsx,1,0,z,incongruent,0,1,1,0,0,10,10,2,z,1,0.41711760401085485,1366C,B,44,F,Mar_04_1457,Flanker Task,
block1_params.xlsx,1,0,z,incongruent,0,1,1,0,0,11,11,6,z,1,0.348306051993859,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,2,2,2,0,0,0,8,z,1,0.37679356599983294,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,2,2,2,0,1,1,7,m,1,0.38233402201149147,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,2,2,2,0,2,2,2,z,1,0.33506787999067456,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,2,2,2,0,3,3,1,m,1,0.32339940599922556,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,2,2,2,0,4,4,5,m,1,0.2889478699944448,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,2,2,2,0,5,5,3,m,1,0.3857777879893547,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,2,2,2,0,6,6,0,z,1,0.3567710899951635,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,2,2,2,0,7,7,10,z,1,0.3867624050035374,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,2,2,2,0,8,8,9,m,1,0.31589915200311225,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,2,2,2,0,9,9,11,m,1,0.35139531298773363,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,2,2,2,0,10,10,4,z,1,0.4026020290039014,1366C,B,44,F,Mar_04_1457,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,2,2,2,0,11,11,6,z,1,0.37456144399766345,1366C,B,44,F,Mar_04_1457,Flanker Task,
