condsFile,flankerDirc,targetDirc,corrAns,displays,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,kb.keys,kb.corr,kb.rt,Subject ID,group,age,gender,date,expName,
block1_params.xlsx,1,1,m,congruent,0,1,1,0,0,10,10,7,m,1,0.36629978800192475,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block1_params.xlsx,1,0,z,incongruent,0,1,1,0,0,11,11,10,z,1,0.43875881600251887,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,2,2,2,0,0,0,11,m,1,0.2947555169957923,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,2,2,2,0,1,1,6,z,1,0.3764943919959478,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,2,2,2,0,2,2,2,z,1,0.3618442029983271,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,2,2,2,0,3,3,1,m,1,0.37498935899930075,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,2,2,2,0,4,4,9,m,1,0.3964956599957077,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,2,2,2,0,5,5,3,m,1,0.37499368700082414,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,2,2,2,0,6,6,4,z,1,0.3399737200088566,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,2,2,2,0,7,7,8,z,1,0.43919355000252835,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,2,2,2,0,8,8,7,m,1,0.30634344200370833,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,2,2,2,0,9,9,5,m,1,0.32894880999810994,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,2,2,2,0,10,10,10,z,1,0.33085147199744824,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,2,2,2,0,11,11,0,z,1,0.3238880919961957,1BCD6,A,19,F,Mar_04_1414,Flanker Task,
